geo_type;region;date;driving;walking;transit
country/region;Slovenia;03.04.2020;-67.84;-57.64;
country/region;Slovenia;04.04.2020;-75.24;-60.67;
country/region;Slovenia;05.04.2020;-71.65;-49.29;
country/region;Slovenia;06.04.2020;-66.34;-51.7;
country/region;Slovenia;07.04.2020;-64.43;-49.65;
country/region;Slovenia;08.04.2020;-63.32;-46.04;
country/region;Slovenia;09.04.2020;-61.23;-47.32;
country/region;Slovenia;10.04.2020;-64.27;-48.27;
country/region;Slovenia;11.04.2020;-75.26;-57.72;
country/region;Slovenia;12.04.2020;-73.69;-39.07;
country/region;Slovenia;13.04.2020;-67.98;-41.99;
country/region;Slovenia;14.04.2020;-66.58;-65.2;
country/region;Slovenia;15.04.2020;-61.23;-45.79;
country/region;South Africa;13.01.2020;0;0;
country/region;South Africa;14.01.2020;3.33;3.14;
country/region;South Africa;15.01.2020;2.27;1.11;
country/region;South Africa;16.01.2020;1.82;-0.53;
country/region;South Africa;17.01.2020;6.8;-0.63;
country/region;South Africa;18.01.2020;-10.69;-15.56;
country/region;South Africa;19.01.2020;-15.04;-27.02;
country/region;South Africa;20.01.2020;1.47;-3.28;
country/region;South Africa;21.01.2020;5.95;4;
country/region;South Africa;22.01.2020;4.83;4.22;
country/region;South Africa;23.01.2020;9.54;9.55;
country/region;South Africa;24.01.2020;20.31;18.63;
country/region;South Africa;25.01.2020;6.57;8.02;
country/region;South Africa;26.01.2020;-5.5;-8.26;
country/region;South Africa;27.01.2020;7.1;13.52;
country/region;South Africa;28.01.2020;9.67;19.46;
country/region;South Africa;29.01.2020;13.23;16.29;
country/region;South Africa;30.01.2020;17.6;14.71;
country/region;South Africa;31.01.2020;36.04;35.03;
country/region;South Africa;01.02.2020;15.99;24.96;
country/region;South Africa;02.02.2020;6.83;13.31;
country/region;South Africa;03.02.2020;14.67;35.56;
country/region;South Africa;04.02.2020;14.47;27.67;
country/region;South Africa;05.02.2020;14.24;23.13;
country/region;South Africa;06.02.2020;18.54;26.37;
country/region;South Africa;07.02.2020;29.46;36.18;
country/region;South Africa;08.02.2020;4.16;11.29;
country/region;South Africa;09.02.2020;-0.1;-5.97;
country/region;South Africa;10.02.2020;8.61;11.48;
country/region;South Africa;11.02.2020;13.22;11.66;
country/region;South Africa;12.02.2020;14.45;18.01;
country/region;South Africa;13.02.2020;18.92;19.67;
country/region;South Africa;14.02.2020;39.69;41.6;
country/region;South Africa;15.02.2020;10.5;15.82;
country/region;South Africa;16.02.2020;-0.28;-8.06;
country/region;South Africa;17.02.2020;6.35;7.37;
country/region;South Africa;18.02.2020;8.74;8.75;
country/region;South Africa;19.02.2020;12.9;8.48;
country/region;South Africa;20.02.2020;13.82;10.02;
country/region;South Africa;21.02.2020;29.7;23.2;
country/region;South Africa;22.02.2020;1.39;6.95;
country/region;South Africa;23.02.2020;-7.25;-17.1;
country/region;South Africa;24.02.2020;3.24;1.45;
country/region;South Africa;25.02.2020;8.55;3.18;
country/region;South Africa;26.02.2020;13.39;9.1;
country/region;South Africa;27.02.2020;19.81;13.27;
country/region;South Africa;28.02.2020;50.31;31.37;
country/region;South Africa;29.02.2020;22.95;27.51;
country/region;South Africa;01.03.2020;4.57;-9.31;
country/region;South Africa;02.03.2020;5.13;2.51;
country/region;South Africa;03.03.2020;8.79;3.37;
country/region;South Africa;04.03.2020;10.74;6.7;
country/region;South Africa;05.03.2020;15.87;13.13;
country/region;South Africa;06.03.2020;35.35;24.67;
country/region;South Africa;07.03.2020;16.99;16.86;
country/region;South Africa;08.03.2020;-4.69;-18.8;
country/region;South Africa;09.03.2020;-0.67;-3.82;
country/region;South Africa;10.03.2020;5.24;-3.79;
country/region;South Africa;11.03.2020;6.1;-6.95;
country/region;South Africa;12.03.2020;4.77;-4.03;
country/region;South Africa;13.03.2020;25.37;11.59;
country/region;South Africa;14.03.2020;5.36;1.52;
country/region;South Africa;15.03.2020;-17.42;-28.36;
country/region;South Africa;16.03.2020;-19.65;-22.12;
country/region;South Africa;17.03.2020;-19.41;-21.48;
country/region;South Africa;18.03.2020;-21.97;-26.58;
country/region;South Africa;19.03.2020;-22.78;-27.68;
country/region;South Africa;20.03.2020;-15.51;-25.81;
country/region;South Africa;21.03.2020;-34.44;-41.35;
country/region;South Africa;22.03.2020;-48.03;-56.08;
country/region;South Africa;23.03.2020;-40.74;-47.89;
country/region;South Africa;24.03.2020;-33.82;-44.61;
country/region;South Africa;25.03.2020;-24.2;-39.2;
country/region;South Africa;26.03.2020;-35.23;-45.33;
country/region;South Africa;27.03.2020;-88.92;-86.18;
country/region;South Africa;28.03.2020;-90.18;-85.7;
country/region;South Africa;29.03.2020;-89.09;-85.62;
country/region;South Africa;30.03.2020;-85.88;-84.23;
country/region;South Africa;31.03.2020;-84.55;-82.89;
country/region;South Africa;01.04.2020;-84.05;-81.3;
country/region;South Africa;02.04.2020;-83.57;-79.59;
country/region;South Africa;03.04.2020;-82.72;-80.92;
country/region;South Africa;04.04.2020;-86.54;-84.31;
country/region;South Africa;05.04.2020;-86.84;-84.5;
country/region;South Africa;06.04.2020;-82.96;-81.81;
country/region;South Africa;07.04.2020;-82.51;-80.66;
country/region;South Africa;08.04.2020;-82.09;-79.48;
country/region;South Africa;09.04.2020;-81.27;-78.74;
country/region;South Africa;10.04.2020;-84.02;-80.55;
country/region;South Africa;11.04.2020;-83.88;-79.95;
country/region;South Africa;12.04.2020;-86.7;-83.58;
country/region;South Africa;13.04.2020;-84.13;-81.95;
country/region;South Africa;14.04.2020;-80.33;-78.59;
country/region;South Africa;15.04.2020;-78.61;-75.1;
country/region;Spain;13.01.2020;0;0;0
country/region;Spain;14.01.2020;1.06;-1.65;-1.68
country/region;Spain;15.01.2020;3.08;0.8;1.88
country/region;Spain;16.01.2020;7.43;7.91;6.29
country/region;Spain;17.01.2020;24.86;34.63;20.34
country/region;Spain;18.01.2020;23.89;43.26;12.86
country/region;Spain;19.01.2020;1.5;-5.41;-5.42
country/region;Spain;20.01.2020;1.95;-8.2;3.87
country/region;Spain;21.01.2020;2.93;-11.01;2
country/region;Spain;22.01.2020;6.88;0.26;6.9
country/region;Spain;23.01.2020;12.59;12.84;13.27
country/region;Spain;24.01.2020;27.44;35.73;22.48
country/region;Spain;25.01.2020;27.66;50.12;17.48
country/region;Spain;26.01.2020;11.82;8.39;0.02
country/region;Spain;27.01.2020;5.04;5.71;3.94
country/region;Spain;28.01.2020;6.33;8.1;6.38
country/region;Spain;29.01.2020;7.78;9.17;7.91
country/region;Spain;30.01.2020;12.33;14.23;11.9
country/region;Spain;31.01.2020;32.37;44.92;26.45
country/region;Spain;01.02.2020;35.93;67.1;23.1
country/region;Spain;02.02.2020;20.04;16.06;3.18
country/region;Spain;03.02.2020;7.89;13.25;7.08
country/region;Spain;04.02.2020;9.43;14.17;6.72
country/region;Spain;05.02.2020;10.11;13.67;10.11
country/region;Spain;06.02.2020;14.99;20.27;14.79
country/region;Spain;07.02.2020;36.32;47.92;30.29
country/region;Spain;08.02.2020;39.46;66.35;20.69
country/region;Spain;09.02.2020;19.97;12.38;0.58
country/region;Spain;10.02.2020;9.85;13.58;5.11
country/region;Spain;11.02.2020;11.59;13.22;5.33
country/region;Spain;12.02.2020;14.33;18.13;9.87
country/region;Spain;13.02.2020;22.29;31.71;16.83
country/region;Spain;14.02.2020;50.55;72.16;35.77
country/region;Spain;15.02.2020;51.96;92.6;26.58
country/region;Spain;16.02.2020;30.41;33.31;16.03
country/region;Spain;17.02.2020;14.74;25.89;29.21
country/region;Spain;18.02.2020;18.75;29.57;37.13
country/region;Spain;19.02.2020;21.59;31.74;36.61
country/region;Spain;20.02.2020;26.22;38.1;43.03
country/region;Spain;21.02.2020;50.25;65.75;57.63
country/region;Spain;22.02.2020;50.06;91.28;53.86
country/region;Spain;23.02.2020;31.06;34.83;29.1
country/region;Spain;24.02.2020;22.17;30.32;30.22
country/region;Spain;25.02.2020;18.88;21.11;25.4
country/region;Spain;26.02.2020;19.43;23.93;31.87
country/region;Spain;27.02.2020;31.03;36.99;44.73
country/region;Spain;28.02.2020;49.81;70.82;60.26
country/region;Spain;29.02.2020;45.53;83.15;48.3
country/region;Spain;01.03.2020;24.66;25.56;33.9
country/region;Spain;02.03.2020;11.16;12.98;29.45
country/region;Spain;03.03.2020;10.44;14.03;28.39
